# {'weights': 'distance'},main_metric=f1
,n_neighbors,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
22,7,0.012940691255688527,0.0025307084091143357,0.03215947662627819,0.9135627159890171,0.8684627575277337,0.5310734463276836,0.8034188034188035,0.39662447257383965,0.5038802377085271,0.848115673561799,0.6696550159620265
23,10,0.047529615629327754,0.015935575359275537,0.018812814819671928,0.8796338817542834,0.8708399366085579,0.5356125356125356,0.8245614035087719,0.39662447257383965,0.5137873505665875,0.8578923536070804,0.685272289730402
24,3,0.0016410723792788797,0.0017498667235098912,0.014848333450602444,0.8217718609244843,0.8637083993660856,0.5634517766497462,0.7070063694267515,0.46835443037974683,0.5011114591523739,0.8225295873211897,0.6089108038119467
25,8,0.00018180553282253213,0.002336267980812762,0.011315475935181986,0.8811697765362888,0.873217115689382,0.550561797752809,0.8235294117647058,0.41350210970464135,0.5252279969149017,0.8424863641041475,0.6625627728080077
26,9,0.023369499636488923,0.004290494961265479,0.019273395149477745,0.8224533563739906,0.8716323296354992,0.5397727272727273,0.8260869565217391,0.4008438818565401,0.5174976369589084,0.8529402078830916,0.6837804394960236
27,7,0.029322492322505528,0.017459813351955532,0.01505971182200518,0.9472427711557211,0.8716323296354992,0.5449438202247192,0.8151260504201681,0.4092827004219409,0.5182853248284836,0.849838427498199,0.6769429075811049
28,12,0.04327187288857626,0.011860979985482781,0.0007971956125645498,0.8876102521846662,0.8613312202852615,0.46153846153846156,0.8522727272727273,0.31645569620253167,0.4658108086489443,0.8602572810538232,0.6631144366003955
29,3,0.04433363567332622,0.044053346067970366,0.020829051983265554,0.8843785473472806,0.8637083993660856,0.5721393034825871,0.696969696969697,0.48523206751054854,0.5056230796755165,0.8165195019038798,0.6057733750364251
30,3,0.0483419912085037,0.000990308315003169,0.0030509738692993346,0.9407744672151119,0.8629160063391442,0.557544757033248,0.7077922077922078,0.459915611814346,0.4963784831561934,0.812590305649892,0.5753544481201528
31,8,0.04817343620690937,0.00908404093432891,0.017202694778403648,0.8826301497724414,0.8771790808240888,0.5706371191135734,0.8306451612903226,0.4345991561181435,0.5433394855773597,0.8531295667387054,0.6865487817810187
32,9,0.043147128753592,0.030867319855915554,0.005155226687201587,0.8834322724968466,0.8652931854199684,0.5,0.8252427184466019,0.35864978902953587,0.4865676730746141,0.8618791808171247,0.6811450126118674
33,8,0.0467049811388598,0.008656807717678064,0.003924932483295485,0.8289904880688894,0.8708399366085579,0.5356125356125356,0.8245614035087719,0.39662447257383965,0.5137873505665875,0.8543377585674592,0.6657509759615111
34,3,0.04048191635724782,0.004636498606541057,0.03004261259917096,0.9171006787136715,0.8637083993660856,0.558974358974359,0.7124183006535948,0.459915611814346,0.4989407658780438,0.7971760831532366,0.5859597695130305
35,9,0.04177681695291592,0.009623136768874592,0.017475097924183933,0.9436953232834051,0.8692551505546752,0.5299145299145298,0.8157894736842105,0.3924050632911392,0.5067095246041922,0.8561695996706803,0.689490746804688
36,4,0.04047445673941516,0.039834169774598874,0.014648424471409608,0.8133785856903754,0.8708399366085579,0.5894206549118388,0.73125,0.4936708860759494,0.5302178154077702,0.828193887002161,0.6382822446161811
37,4,0.04082467309045465,0.011471649592034968,0.0038707179075007435,0.8319884409198993,0.8605388272583201,0.5577889447236181,0.6894409937888198,0.46835443037974683,0.49117699402227,0.8363136770608212,0.6220033004589722
38,5,0.038913655545700164,0.039693144077908624,0.025860101150698693,0.8320300291298788,0.8597464342313788,0.5177111716621253,0.7307692307692307,0.4008438818565401,0.47113917061803195,0.8303941545744571,0.6478830181127535
39,4,0.039156234007916034,0.04371047238194626,0.018015610897400124,0.8263819343344152,0.8708399366085579,0.5955334987593052,0.7228915662650602,0.5063291139240507,0.53321509728087,0.8308943089430894,0.6492967144981993
40,4,0.03353133545422705,0.040682643557187155,0.02426644197486616,0.8887164329462802,0.8660855784469097,0.5806451612903225,0.7048192771084337,0.4936708860759494,0.5152062803679422,0.8310630853143974,0.6375437577774395
41,4,0.012567597448119453,0.04561759008119647,0.015470248366562992,0.8121939037335341,0.8676703645007924,0.5772151898734177,0.7215189873417721,0.4810126582278481,0.5169901045190307,0.8355809406195327,0.6371187892504624
42,4,0.03795549712615492,0.04683674355113019,0.033950320033810794,0.8162033751389498,0.8605388272583201,0.56,0.6871165644171779,0.47257383966244726,0.49237575526262994,0.8149593495934959,0.616950085949012
43,4,0.04318454958703803,0.03595268103301865,0.039887861529525934,0.8066321164862299,0.8629160063391442,0.56857855361596,0.6951219512195121,0.4810126582278481,0.5020304959852268,0.8159370175980241,0.6334831432071181
44,4,0.028617255779188062,0.0376671644849374,0.0029268801432440266,0.8366831190709503,0.8621236133122029,0.5606060606060606,0.6981132075471698,0.46835443037974683,0.4961046427732311,0.8307090665843367,0.6262006998450973
45,4,0.0454280467343216,0.03763567152270906,0.02067525159150752,0.8367581961400705,0.8700475435816165,0.5900000000000001,0.7239263803680982,0.4978902953586498,0.5286736846274488,0.8300113203663682,0.6454722011571823
46,4,0.024548505935865855,0.037155394979633015,0.020207761872974343,0.9396611226335616,0.8692551505546752,0.5885286783042395,0.7195121951219512,0.4978902953586498,0.526166209735069,0.8369826078007615,0.6549535807419581
47,4,0.010516545442360244,0.037103340462212274,0.019758180711246465,0.9443817338934647,0.8700475435816165,0.592039800995025,0.7212121212121212,0.5021097046413502,0.5296965086422885,0.8387280024698981,0.6599493225887626
48,4,0.026714829968958274,0.03608913391721593,0.012863204210749348,0.9715170558766529,0.8652931854199684,0.5750000000000001,0.7055214723926381,0.48523206751054854,0.5105247199450393,0.8246516414531234,0.6375194109691231
49,4,0.005475694549822214,0.03826379241798884,0.02178690890937726,0.8665597896557047,0.8676703645007924,0.5835411471321695,0.7134146341463414,0.4936708860759494,0.5201322812976085,0.8346588453226305,0.6478245719750543
