# fix_model_params={'objective': 'binary:logistic', 'eval_metric': 'aucpr'}
# main_metric=mcc
# model_params=[Integer(low=5, high=50, prior='uniform', transform='identity'), Real(low=0.01, high=0.2, prior='uniform', transform='identity'), Real(low=0.5, high=1, prior='uniform', transform='identity'), Real(low=3.140197789412449, high=10, prior='uniform', transform='identity'), Real(low=0.5, high=1.0, prior='uniform', transform='identity'), Real(low=0.5, high=4.0, prior='uniform', transform='identity')]
# preprocessing_params=None
,max_depth,eta,subsample,scale_pos_weight,colsample_bytree,lambda,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
0,37,0.11504712184943633,0.9620505865751081,4.979558499001847,0.5464034902103767,1.5469440296856705,0.019911476858625824,0.029170311574311908,0.024916311505244513,0.9882869412204442,0.8882725832012678,0.656934306569343,0.7758620689655172,0.569620253164557,0.6021555588305951,0.8953421838015848,0.7525584168128598
1,27,0.1807296640913939,0.8160859835873828,4.246407143004909,0.5013228029486547,3.919636855004478,0.005001868762921381,0.02840030573021655,0.009309441528794994,0.839983926714285,0.8874801901743264,0.6635071090047393,0.7567567567567568,0.5907172995780591,0.6037855269396811,0.8912709684058865,0.7382672325905126
2,30,0.05672306328608591,0.5863150898296144,4.064967353189505,0.5122597599091896,3.093784613162821,0.03545445940179561,0.029978207584293474,0.008019154964673782,0.8652011764178783,0.8851030110935024,0.6572104018912531,0.7473118279569892,0.5864978902953587,0.595641668785007,0.8973839662447258,0.7430248334157371
3,14,0.16201337066850788,0.5225978731917843,6.344990580327384,0.9325110479093293,3.4384842040571515,0.00280985101939823,0.01823342142797784,0.036676945817017186,0.9866786404383038,0.8858954041204438,0.6771300448430493,0.722488038277512,0.6371308016877637,0.6099370179351522,0.8837665946279716,0.7334394155634392
4,38,0.11363139010910545,0.5143663619525775,3.252158278424006,0.9452274251582276,3.2793086635469315,0.026744219693701603,0.04235970907978447,0.028512369284170818,0.9027725029063896,0.8938193343898574,0.6683168316831684,0.8083832335329342,0.569620253164557,0.6205495420451665,0.8825933930225378,0.732848469471749
5,23,0.034375364092314446,0.9820576438252966,4.085330493672263,0.818423533347922,1.7522496688589162,0.020655853804246997,0.0053369084070848515,0.04310286243158302,0.8728974717265774,0.8866877971473851,0.6537530266343826,0.7670454545454546,0.569620253164557,0.5970757649830318,0.8931645569620253,0.7393951385974784
6,39,0.023557041910340366,0.5626087036367329,3.958990372259572,0.7265971539106606,3.0422648881781695,0.043108739145970576,0.005235222965520082,0.028221210178423124,0.8052320412209236,0.8771790808240888,0.6352941176470589,0.7180851063829787,0.569620253164557,0.5680830077756354,0.895659154059895,0.7392769027417041
7,30,0.050419346613709184,0.6592829954382993,6.127729531051129,0.5903115906340627,1.3372766163304894,0.00013977894973722375,0.045316427154682905,0.038346578930314464,0.851606973780085,0.8922345483359746,0.6730769230769231,0.7821229050279329,0.5907172995780591,0.6186714700555059,0.8902336111968715,0.7410274607469192
8,20,0.027121916598601185,0.6857456076179906,8.621695405895952,0.671569858826262,2.754877622583006,0.014980410609703745,0.005956772729082794,0.020708513087463985,0.8071439838405355,0.8660855784469097,0.6543967280163598,0.6349206349206349,0.6751054852320675,0.5718607859293453,0.8892785839250797,0.7304960100072809
9,28,0.17686964586251794,0.9667452105288736,6.485499729193338,0.7495162115321997,2.739529017782581,0.017324674187763133,0.009691412487159264,0.03678340004475807,0.9875040719992876,0.8969889064976229,0.6875,0.7988826815642458,0.6033755274261603,0.6361177870864999,0.899880621591026,0.760309793181245
