# main_metric=f1
,C,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc
0,0.4701540034429429,0.04496685993958861,0.048283703719574106,0.03949792580836617,0.9246052839349131,0.8645007923930269,0.4639498432601881,0.9024390243902439,0.31223628691983124,0.4823670494095055
1,2.8918188966854816,0.0206633183838493,0.046750715659393906,0.01755841126590711,0.8432802079654287,0.8882725832012678,0.639386189258312,0.8116883116883117,0.5274261603375527,0.5955559453755667
2,1.906487238884711,0.02182639498161693,0.04466611065536485,0.026868008437746373,0.9678905980101783,0.881933438985737,0.6005361930294906,0.8235294117647058,0.47257383966244726,0.5657150872324145
3,1.6848122589997478,0.04994149924219086,0.03584568397335322,0.010951399802792324,0.9448870039564002,0.8882725832012678,0.624,0.8478260869565217,0.4936708860759494,0.5921648364012453
4,1.008976789887492,0.04669773303335686,0.0023966731461983696,0.008782491560220847,0.9278134429903234,0.8827258320126783,0.5842696629213484,0.8739495798319328,0.4388185654008439,0.566884029433411
5,3.4587776766776197,0.04235419555478842,0.03328475740741906,0.04143548052751228,0.8892716604199151,0.8851030110935024,0.629156010230179,0.7987012987012987,0.5189873417721519,0.5831587625981449
6,3.0520379315745063,0.026375042581023238,0.03848126704010884,0.04767356076708511,0.9197759328606366,0.8763866877971473,0.5894736842105263,0.7832167832167832,0.47257383966244726,0.5450036080878867
7,2.296795679974174,0.03410472757589254,0.025593025839065253,0.023325541998546806,0.8331562938392857,0.8827258320126783,0.6145833333333334,0.8027210884353742,0.4978902953586498,0.5716969625597103
8,2.1899016411892274,0.010019218831101198,0.046455297350786184,0.005354359620725636,0.9990963548226699,0.893026941362916,0.6511627906976744,0.84,0.5316455696202531,0.61333702048085
9,0.9017971021775844,0.049512231333972874,0.03382878501887286,0.028734916832068615,0.8604139676856292,0.8763866877971473,0.5491329479768786,0.8715596330275229,0.4008438818565401,0.5383033892913569
10,0.7555785103638427,0.004788980706112945,0.03651312385903812,0.038939466807714505,0.8822568142695534,0.8740095087163233,0.5225225225225225,0.90625,0.3670886075949367,0.5278467646960883
11,2.4361247113455895,0.034864530471814904,0.038731476373401436,0.01713897623725035,0.9595055520611024,0.8914421553090333,0.6478149100257069,0.8289473684210527,0.5316455696202531,0.6074958984513816
12,1.4334959551760875,0.012772603621559422,0.022699139011588442,0.049719850509985807,0.966448809688287,0.881933438985737,0.5849582172701949,0.860655737704918,0.4430379746835443,0.563604614531323
13,3.422616375357028,0.009239686120143416,0.032187116889783415,0.047193095243663136,0.8462781305694987,0.8763866877971473,0.5958549222797928,0.7718120805369127,0.48523206751054854,0.5471328028996036
14,2.6818437241520936,0.00057500441975063,0.03399439090554917,0.016117979848271676,0.8734816857313603,0.8922345483359746,0.6582914572864322,0.8136645962732919,0.5527426160337553,0.6128086577860383
15,3.9704423584936714,0.010922607117545231,0.01059883456314388,0.039343475390420886,0.9587813401876852,0.8858954041204438,0.6363636363636364,0.7924528301886793,0.5316455696202531,0.5878170705088268
16,0.896999552779716,0.04064675149686081,0.0010460629660114021,0.013393334135627275,0.9082446932931834,0.8771790808240888,0.5558739255014327,0.8660714285714286,0.4092827004219409,0.5419867758672957
17,0.1672717123749053,0.043921591158149476,0.016768328183069347,0.028923234074761738,0.9528046201231763,0.8462757527733756,0.31205673758865243,0.9777777777777777,0.18565400843881857,0.3889561653560487
18,0.36458001571202947,0.02287247580117761,0.04700600112473178,0.004928786163046979,0.9591194024475397,0.8629160063391442,0.44012944983818764,0.9444444444444444,0.2869198312236287,0.47655112785157316
19,3.8309086051669254,0.012305534160206952,0.03664443185230855,0.011965968348609033,0.8092875268139408,0.8914421553090333,0.6682808716707022,0.7840909090909091,0.5822784810126582,0.6146458255018161
20,3.610948774041896,0.04379518865490928,0.037226289689859825,0.023308100398933173,0.930640267324674,0.8874801901743264,0.6449999999999999,0.7914110429447853,0.5443037974683544,0.5952198884629499
21,0.7613966274684824,0.02729939084979737,0.028502559924252702,0.007298236524039071,0.9133216853688715,0.8779714738510301,0.5549132947976879,0.8807339449541285,0.4050632911392405,0.5455260189445001
22,3.579856279910748,0.01285885422078173,0.01872968673071315,0.021261247430925882,0.9246859409038144,0.8858954041204438,0.6399999999999999,0.7852760736196319,0.540084388185654,0.5891702335688135
23,3.141521212883171,0.002980940750731215,0.029627035435178105,0.01690079945272979,0.9524930214122603,0.8914421553090333,0.656641604010025,0.808641975308642,0.5527426160337553,0.6100528795277972
24,0.9119847351238322,0.04028384515180061,0.021289162030118096,0.044698799556899066,0.9143178642435686,0.873217115689382,0.5321637426900585,0.8666666666666667,0.38396624472573837,0.5236456846684104
