# class_weight=balanced
,max_depth,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
19, 22,0.8163793103448276,0.7208387942332897,0.7352941176470589,0.7069408740359897,0.5843666973657672,0.8727723151917685,0.7671675403259564
20, 23,0.8198275862068966,0.7239101717305151,0.7445652173913043,0.7043701799485861,0.5908463851293276,0.876228248293706,0.7772585106162326
21, 24,0.8163793103448276,0.7178807947019867,0.7404371584699454,0.6966580976863753,0.5825595314902005,0.8758998262864306,0.7684589217665767
22, 25,0.8163793103448276,0.714859437751004,0.7458100558659218,0.6863753213367609,0.5808803713190783,0.8770951490235697,0.7714492707996321
23, 26,0.8181034482758621,0.7197875166002657,0.7445054945054945,0.6966580976863753,0.5860626375988168,0.8784371780380702,0.7736180964147739
24, 27,0.8120689655172414,0.7108753315649867,0.7342465753424657,0.6889460154241646,0.5725122801917687,0.877691976833745,0.7760449415904377
25, 28,0.8198275862068966,0.7231788079470198,0.7459016393442623,0.7017994858611826,0.5904179508560632,0.8792223900453122,0.7837686222310863
26, 29,0.821551724137931,0.7243675099866843,0.7513812154696132,0.699228791773779,0.5935265573197978,0.8824565966144193,0.7814793232187232
27, 30,0.8146551724137931,0.7129506008010682,0.7416666666666667,0.6863753213367609,0.5773410290165499,0.8809828653736509,0.7805783631061858
28, 31,0.8137931034482758,0.712,0.739612188365651,0.6863753213367609,0.575578933405812,0.8766150193885682,0.7783381981753679
29, 32,0.8146551724137931,0.7137150466045273,0.7403314917127072,0.6889460154241646,0.57776278114114,0.8775519390235363,0.7688061418872435
30, 33,0.8198275862068966,0.7217043941411452,0.7486187845303868,0.6966580976863753,0.5895856132751333,0.8767650598995063,0.7758218465276265
31, 34,0.8198275862068966,0.7217043941411452,0.7486187845303868,0.6966580976863753,0.5895856132751333,0.8750679350091191,0.7709539816363007
32, 35,0.8163793103448276,0.7140939597315437,0.7471910112359551,0.6838046272493573,0.5804810145893365,0.8786222280015604,0.7729687013219451
33, 36,0.8206896551724138,0.7219251336898396,0.7520891364902507,0.6940874035989717,0.5909580372109036,0.877598618293606,0.7758631829926212
34, 37,0.8146551724137931,0.7098515519568152,0.7471590909090909,0.6760925449871465,0.5757355349642521,0.8789556513592003,0.7726062430149696
35, 38,0.8224137931034483,0.7238605898123324,0.7563025210084033,0.6940874035989717,0.5945259096143547,0.8791940490599128,0.7788647841607902
36, 39,0.8189655172413793,0.7192513368983958,0.7493036211699164,0.6915167095115681,0.5870080788523728,0.8793057458847223,0.7819527092915269
37, 40,0.8181034482758621,0.7129251700680272,0.7572254335260116,0.6735218508997429,0.5826012439711195,0.8786072239504666,0.7756946661791457
38, 41,0.8206896551724138,0.7196765498652291,0.7563739376770539,0.6863753213367609,0.589818932801821,0.8775919498264532,0.7803776789393996
39, 42,0.821551724137931,0.721399730820996,0.7570621468926554,0.6889460154241646,0.5919861509469181,0.8776936439505334,0.7748685202763733
40, 43,0.8198275862068966,0.7202141900937081,0.7513966480446927,0.6915167095115681,0.5887863801978652,0.8774469106658799,0.776385877205006
41, 44,0.8189655172413793,0.7177419354838709,0.752112676056338,0.6863753213367609,0.5862278461800287,0.8800842894248114,0.7772897929061793
42, 45,0.821551724137931,0.721399730820996,0.7570621468926554,0.6889460154241646,0.5919861509469181,0.8786405662862307,0.7703991428335424
43, 46,0.825,0.7289719626168225,0.7583333333333333,0.7017994858611826,0.6010226270950223,0.8800692853737175,0.781867855095504
44, 47,0.8284482758620689,0.7321668909825034,0.768361581920904,0.699228791773779,0.6078477452993827,0.8790306716146692,0.7776988722779417
45, 48,0.8163793103448276,0.7140939597315437,0.7471910112359551,0.6838046272493573,0.5804810145893365,0.8799275804467205,0.7797168537816469
46, 49,0.8241379310344827,0.7272727272727274,0.7576601671309192,0.699228791773779,0.598857953927965,0.8773168755564003,0.7752897201314103
47, 50,0.8155172413793104,0.7108108108108108,0.7492877492877493,0.6760925449871465,0.5775316076429113,0.8799025736948978,0.7755348852579245
48, 51,0.8189655172413793,0.7177419354838709,0.752112676056338,0.6863753213367609,0.5862278461800287,0.8819497931108067,0.7781338315219501
49, 52,0.825,0.7260458839406206,0.7642045454545454,0.6915167095115681,0.5995658749147207,0.8817714116144694,0.7740125643669631
50, 53,0.8146551724137931,0.7098515519568152,0.7471590909090909,0.6760925449871465,0.5757355349642521,0.8802459997532668,0.7757329809393863
51, 54,0.8232758620689655,0.7263017356475301,0.7555555555555555,0.699228791773779,0.5970756940819436,0.8781787749358994,0.7777884280031329
52, 55,0.8146551724137931,0.7106325706594885,0.7457627118644068,0.6786632390745502,0.5761245565944535,0.8809978694247447,0.7834458398557489
53, 56,0.8155172413793104,0.711590296495957,0.7478753541076487,0.6786632390745502,0.5779132821684193,0.8781220929651008,0.7651747121767434
54, 57,0.8129310344827586,0.7087248322147651,0.7415730337078652,0.6786632390745502,0.5725626959914906,0.8781637708848056,0.7784585094911224
55, 58,0.821551724137931,0.7221476510067114,0.7556179775280899,0.6915167095115681,0.5923584924861056,0.8788006094978978,0.7696535801982118
56, 59,0.825,0.7253044654939107,0.7657142857142857,0.6889460154241646,0.5992236637419085,0.877591949826453,0.7731695943640771
57, 60,0.8206896551724138,0.7189189189189189,0.7578347578347578,0.6838046272493573,0.589456361824964,0.8743977540602629,0.7625782784148524
