# {'verbose': 0}
,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
0,0.031220960419406692,0.029031708788893117,0.026478525411778718,0.9817914669659887,0.8136288998357963,0.8010517090271692,0.7906574394463668,0.8117229129662522,0.6260104987522827,0.8978482231231271,0.8784712285233027
1,0.020037240530118443,0.0035171882049888034,0.0072856856508203855,0.9922350336446124,0.8144499178981938,0.8017543859649123,0.7920277296360485,0.8117229129662522,0.6275882746565905,0.8968611446314048,0.8773864454104691
2,0.049807998536378455,0.006498121634887262,0.03962549484747249,0.851527272049272,0.80623973727422,0.7926186291739894,0.7843478260869565,0.8010657193605684,0.6109580105665164,0.8914539069597168,0.8683380061639109
3,0.04245251287063394,0.02944417668166303,0.013619861633444533,0.8906117710392598,0.8111658456486043,0.8006932409012133,0.7817258883248731,0.8206039076376554,0.6221475232156184,0.8980597399427819,0.8795584009129134
4,0.021462524012476347,0.00016157139787496003,0.0405509699593155,0.8415652390639233,0.8169129720853858,0.8059181897302001,0.7901023890784983,0.822380106571936,0.633232734307874,0.8959581305167247,0.8753181812537505
5,0.0009471263815300447,0.013310727505112677,0.0035804062750522175,0.9959643144587098,0.8169129720853858,0.8055797733217088,0.791095890410959,0.8206039076376554,0.6330658427532178,0.8993532466475941,0.8775796821836446
6,0.04682668018815065,0.04102813845343703,0.01897307933688906,0.924055956952311,0.8185550082101807,0.8073234524847428,0.7928082191780822,0.822380106571936,0.6363621022070293,0.8983797269263623,0.8792499591697454
7,0.03456346350598589,0.02328886552036853,0.022937344553498638,0.9493573213685745,0.8210180623973727,0.810763888888889,0.7928692699490663,0.8294849023090586,0.641733980459495,0.8966062397461798,0.8778459654477367
8,0.049362528367063056,0.017605627267146384,0.03160806426523567,0.8346193365590987,0.812807881773399,0.8020833333333333,0.7843803056027164,0.8206039076376554,0.6252576886496716,0.896218458910146,0.8759636359406204
9,0.02146948933794447,0.027822630844387335,0.015726728592549147,0.9587721888709537,0.819376026272578,0.8086956521739129,0.7921635434412265,0.8259325044404974,0.6382621805871175,0.8958930484183694,0.8750668234539588
10,0.03713354035476251,0.03616840609418646,0.004509388274669502,0.9910123479291447,0.8136288998357963,0.8024369016536118,0.7866894197952219,0.8188277087033747,0.6266410698884584,0.8966984393855165,0.8746017991732447
11,0.021190710558305126,0.03869663446156844,0.014656451400441342,0.878045892278828,0.8160919540229885,0.8052173913043479,0.7887563884156729,0.822380106571936,0.6316709165946879,0.8982793920247312,0.8795185195434586
12,0.025046020217073115,0.015709658141976588,0.04147007688645937,0.8799132378950109,0.8111658456486043,0.7975352112676056,0.7905759162303665,0.8046181172291297,0.6207222626661059,0.8948734288774695,0.8706535681709644
13,0.04327845234433331,0.039920173685371374,0.015566433677373634,0.8800608507993799,0.8152709359605911,0.8038360941586749,0.7893835616438356,0.8188277087033747,0.6297695832994061,0.8994345992705381,0.8804832825624572
14,0.030627331249853708,0.012379462929204412,0.046382671000630094,0.8890738494411553,0.8210180623973727,0.8091068301225919,0.7979274611398963,0.8206039076376554,0.6409221050638132,0.8963350643363661,0.8752085726879911
15,0.042174576877332226,0.013829860717150125,0.012811829560395423,0.9725059537299118,0.8152709359605911,0.8038360941586749,0.7893835616438356,0.8188277087033747,0.6297695832994061,0.8972787547625182,0.8795061698012916
16,0.03378118062508761,0.03282794793361354,0.005768565300739132,0.9224800123945486,0.8144499178981938,0.8024475524475525,0.7900172117039587,0.8152753108348135,0.6278828169074278,0.8967011511396146,0.8744082108676638
17,0.023199384939611115,0.013102719322989212,0.004306898933620569,0.9003617813422253,0.8136288998357963,0.8003518029903254,0.7926829268292683,0.8081705150976909,0.6257356391086616,0.8980814339755672,0.8786761041065979
18,0.007989545966180013,0.02966706096576279,0.02564114345829107,0.8958002729614676,0.8144499178981938,0.8024475524475525,0.7900172117039587,0.8152753108348135,0.6278828169074278,0.8963676053855437,0.8778876042604766
19,0.025553331666209798,0.04800285810691393,0.014614638772747005,0.8735566693314284,0.8185550082101807,0.8069868995633189,0.7938144329896907,0.8206039076376554,0.6362024803553058,0.8971675728444946,0.8750881141407958
