# fix_model_params={'objective': 'binary:logistic', 'eval_metric': 'aucpr'}
# main_metric=mcc
# model_params=[Integer(low=5, high=50, prior='uniform', transform='identity'), Real(low=0.01, high=0.2, prior='uniform', transform='identity'), Real(low=0.5, high=1, prior='uniform', transform='identity'), Real(low=1, high=6, prior='uniform', transform='identity'), Real(low=0.5, high=1.0, prior='uniform', transform='identity'), Real(low=0.5, high=4.0, prior='uniform', transform='identity')]
# preprocessing_params=None
,max_depth,eta,subsample,scale_pos_weight,colsample_bytree,lambda,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
10,9,0.06738585695313028,0.5424430966390233,5.171520490943374,0.6245365160521679,3.755360320214897,0.014760902533548689,0.04540505071088096,0.0036063814870432205,0.8179284901608159,0.7952622673434856,0.7835420393559929,0.6717791411042945,0.9399141630901288,0.6298934544523562,0.9186737238353273,0.8768422838437876
11,16,0.11020036071542472,0.8691497046623975,4.366533986643482,0.9293200686054799,2.540897317270304,0.04980192119879493,0.029550750258732394,0.0020604173090898186,0.8068528646096488,0.8434856175972927,0.8162859980139027,0.7597042513863216,0.8819742489270386,0.6870275648842299,0.9248567386769607,0.8840986310146206
12,11,0.11816745363318261,0.7635521191999022,5.518200788390066,0.973958785641178,2.2693276259499924,0.030707776880715233,0.03189767013442117,0.0032904331142225634,0.9100576854137792,0.8358714043993232,0.8155893536121672,0.7320819112627986,0.9206008583690987,0.6854853252659906,0.9244671158318747,0.883784195150674
13,9,0.11132735241430838,0.9042008836175617,5.5906890989800875,0.8000572239898811,1.2948962081133204,0.03307885160280421,0.012839866826312754,0.0026407837958205343,0.8294186083466338,0.8164128595600677,0.798887859128823,0.7030995106035889,0.924892703862661,0.6559839179398876,0.9205978612702903,0.8749985273158608
14,27,0.11947457842308873,0.8751149414212491,5.123675028049709,0.7318448310600076,1.254193108988537,0.021983920156140306,0.03286252789279242,0.013173175769630282,0.8101850461825169,0.8367174280879864,0.8087215064420218,0.7513812154696132,0.8755364806866953,0.6736726335731493,0.9235619919917518,0.8834066545230703
15,35,0.05787364561533951,0.8711332158275489,5.867781350064073,0.9174411247930614,3.2656693481682972,0.03238438881777492,0.033920373113447436,0.003948660025808155,0.9366296080614195,0.8248730964467005,0.8022922636103151,0.7228915662650602,0.9012875536480687,0.6612188744150155,0.9192251900160645,0.8739926316903749
16,5,0.13562788938228793,0.7892576969060157,5.188454122030385,0.7788492106204701,3.117874517913752,0.027660657556863043,0.02986013330781434,0.011255678811979582,0.8025059067090841,0.7732656514382402,0.7677642980935875,0.6438953488372093,0.9506437768240343,0.6028751486285633,0.9111480087275518,0.8588705206419722
17,16,0.11537158407037994,0.6682734455753396,4.892030150748578,0.7939933942784205,3.682277083119222,0.01734903352503855,0.03934623008305822,0.0005266090562066618,0.8048188088119254,0.8358714043993232,0.810546875,0.7437275985663082,0.8905579399141631,0.6762633229823384,0.9200374037931283,0.8798196428365238
18,13,0.157589827058171,0.7065322094500611,5.592375692249433,0.6877494837928609,3.489587338858229,0.01927873742883472,0.03953880100214016,0.005741853022643041,0.8024566518263444,0.8417935702199661,0.8172043010752689,0.7504488330341114,0.8969957081545065,0.6881002229290637,0.9259297000503512,0.8887259999433781
19,11,0.1309057570145081,0.6853760675128513,5.016657952353691,0.6555119880856063,0.8928295361759082,0.011643912406330966,0.047601207590163716,0.00234211147692931,0.8642249491087185,0.8181049069373942,0.7946513849092646,0.7160068846815835,0.8927038626609443,0.6473671865622848,0.9181732083343324,0.8691021918195296
20,22,0.19647999293506818,0.7966468532457411,5.6973791242603795,0.9333549263698355,3.219458885981903,0.02237411197728683,0.005114664163726563,0.00572665520473611,0.8137863031905053,0.8282571912013537,0.7980099502487562,0.7439703153988868,0.8605150214592274,0.6552113949182828,0.916677656028964,0.8738508789365215
21,16,0.1240040638414051,0.7721847211167439,5.222445089143885,0.8439931749242366,3.8663559574588056,0.03920848364048321,0.02894140057352738,0.007572497744904473,0.8002694563511076,0.8350253807106599,0.8075024679170779,0.7477148080438757,0.8776824034334764,0.6713123338933717,0.9212632172057447,0.8770515828849081
22,13,0.10310116393059794,0.7597126345033931,4.579443389225805,0.5235551222228553,2.9744677919595097,0.041885918903960616,0.04915458279467962,0.013137240088353389,0.813574311679449,0.8384094754653131,0.8136585365853659,0.7459749552772809,0.8948497854077253,0.6817681789028939,0.9254771381302899,0.885167328979837
23,12,0.18736835317534806,0.5943945825682702,5.576132975663293,0.6372022978429234,3.7292947940087746,0.0011442645473560057,0.04094767275730133,0.01603183164854333,0.8212566635738382,0.8333333333333334,0.8062930186823992,0.7441016333938294,0.8798283261802575,0.6689855058779003,0.9209754957201428,0.8798706238266849
24,16,0.10759444014212714,0.8629361332141209,4.5103339951323465,0.9237202807004188,3.765803670359747,0.04636666295750957,0.04710033350566762,0.029993111478516472,0.8694318255094166,0.823181049069374,0.7916251246261217,0.7392923649906891,0.851931330472103,0.6442455708430024,0.9199355024336443,0.8788417168165272
25,11,0.19132964986259668,0.8169526652062593,2.4612275924892337,0.9191574428650799,3.8500050636450025,0.027829419767325652,0.0327207605566903,0.007115059056199925,0.803031317747812,0.8299492385786802,0.7963525835866261,0.7543186180422264,0.8433476394849786,0.6541464401292605,0.91883257007217,0.8768223269318726
26,13,0.018488578449896882,0.6931919885295414,5.413040430166912,0.6173217570934162,2.2310437048519187,0.022786428120860146,0.03987918713685547,0.018524885590996323,0.9004137893308932,0.772419627749577,0.7629955947136565,0.6472346786248132,0.9291845493562232,0.5911826591117971,0.907021003668449,0.8570725297528353
27,22,0.029790123713745516,0.7265565799456957,4.798813961225854,0.7270265128212633,2.8761257058612113,0.03982040475414684,0.034933972140103436,0.0008719535989077433,0.9624842703351988,0.8197969543147208,0.8000000000000002,0.7111853088480802,0.9141630901287554,0.6573880781005219,0.9172471048025511,0.8719240901584266
28,40,0.03342657139908272,0.9003401361343,1.3777919536819052,0.6112640529048882,2.4207739924279235,0.003101509673348413,0.03325039827734765,0.0010450790970884473,0.8432385761164881,0.8375634517766497,0.8,0.7773279352226721,0.8240343347639485,0.6642441790670361,0.9224350828398109,0.8824612025294359
29,17,0.10793176281380448,0.9401307190583734,5.83399661122776,0.587755555983239,2.3624593820212674,0.04096693420632163,0.031564122086623375,0.0158355102559446,0.8004120811759657,0.8409475465313029,0.8149606299212598,0.7527272727272727,0.8884120171673819,0.6843149481551594,0.9228696621670224,0.8814523274026737
30,37,0.09123685406947038,0.763326183186622,5.613454831015315,0.5665811760640294,2.467947882905646,0.03137388127695183,0.024429454437411846,0.0171412024036138,0.8087709112072915,0.8350253807106599,0.8090107737512243,0.7441441441441441,0.8862660944206009,0.6736294687904048,0.9232712734073416,0.8814607376894884
31,13,0.03174999529194064,0.5451672001336371,4.286082773112211,0.5151188102426361,3.6765206341241172,0.047716312943417584,0.025228911239969353,0.015078797070242103,0.8143744145245485,0.7910321489001692,0.7772768259693417,0.6702954898911353,0.924892703862661,0.6169705374108444,0.9151491356367036,0.8727178880304984
32,16,0.08688464652161058,0.8417992509597024,5.6177097738516215,0.7796459903883362,2.4185488941151285,0.028977287948508706,0.03137635454311423,0.01490368501957567,0.8009181670842667,0.8316412859560067,0.8058536585365852,0.738819320214669,0.8862660944206009,0.6678981274835614,0.9212422375140863,0.8787152573838856
33,7,0.1623970032448748,0.7560840725090433,5.814535198756124,0.6294549287241665,2.504290160922568,0.04141257045194984,0.026074689286548842,0.01560865766596746,0.95613585347581,0.8206429780033841,0.800376647834275,0.7130872483221476,0.9120171673819742,0.6579841234232836,0.9198665691610521,0.8782812935073341
34,33,0.01280504987612855,0.7786167942975473,5.586146269728573,0.5025434931926613,0.8308351077843434,0.005367852385346312,0.04753262843374107,0.009517702805099245,0.8457901527102287,0.8071065989847716,0.7840909090909092,0.7016949152542373,0.8884120171673819,0.6280650936858062,0.9138034382717529,0.8688139756545987
35,36,0.09597673943344873,0.7056152224203547,3.861851913640505,0.5743970331607008,2.736881956568562,0.01574715902475435,0.04181718185692903,0.014968078441747171,0.834891427603737,0.8214890016920474,0.7904667328699106,0.7356746765249538,0.8540772532188842,0.6418540678538525,0.9207447191118996,0.8801874271643715
36,14,0.10343661963706322,0.7728247362111277,5.117703687873427,0.6911153450131546,3.089832873748629,0.016816537453557347,0.03959209036425814,0.014279952432505136,0.8154904885369559,0.8409475465313029,0.8164062499999999,0.7491039426523297,0.8969957081545065,0.6866668324672686,0.923723835327403,0.8814420410248568
37,6,0.08898472531220122,0.7077393068264344,5.519927397151915,0.7353558318725747,3.5075036415749965,0.030666521561742027,0.03743052212453248,0.016367533122837712,0.810660982919607,0.7715736040609137,0.7676419965576592,0.6408045977011494,0.9570815450643777,0.6037717843528558,0.9174988611024528,0.8731967172386889
38,14,0.07184488125747612,0.8553121166355483,5.167777581052445,0.6212912625844834,1.974035054322872,0.018308907868494116,0.03037801568499513,0.018767786091219648,0.8153633668987414,0.8214890016920474,0.7969201154956689,0.7225130890052356,0.8884120171673819,0.651572342194971,0.9200284124967032,0.8792611881600914
39,13,0.15688463427667917,0.7313734946365659,5.225378224752203,0.8965134763118195,3.0370422427646897,0.04707091657681221,0.040824908637274164,0.011858391143376903,0.8162714425537901,0.8443316412859561,0.8203125,0.7526881720430108,0.9012875536480687,0.693602505457222,0.9222852278993934,0.88060520165792
40,13,0.10906254081117017,0.7184311386150776,4.990815740287041,0.8873871787099723,2.0465150433586397,0.04810503392507468,0.04083685320667709,0.017106665925855944,0.8836099554404301,0.8358714043993232,0.8123791102514507,0.7394366197183099,0.9012875536480687,0.679384552425761,0.923247296616875,0.8829172330369882
41,8,0.15776634245493712,0.7529170248086829,5.381274937036693,0.5177069440152371,2.8094687383988943,0.04815164223859782,0.031282592698984986,0.012879993800902859,0.8050439395432406,0.8138747884940778,0.7943925233644861,0.7036423841059603,0.9120171673819742,0.647196757340152,0.9220604454887669,0.8788980494101467
42,12,0.0906790275626989,0.6563279790252121,5.759456678115709,0.9477829640889956,2.924776920823652,0.03773502264866815,0.009813097031043728,0.010694990852979272,0.8263210702220869,0.8299492385786802,0.8098391674550616,0.7241962774957699,0.9184549356223176,0.6751731102099442,0.925402210660081,0.8844403228181853
43,13,0.08794230948289065,0.75708360485142,4.9528061277822175,0.7731491825802121,2.6137442266713395,0.040481166716604844,0.0360234684116437,0.012645581891052884,0.8140593919739669,0.8333333333333334,0.8092933204259439,0.7372134038800705,0.8969957081545065,0.6738659449577642,0.9229715635265063,0.8803474739935616
44,11,0.10946694797247643,0.9151031914847592,5.023716036359742,0.7613591899004968,3.3797102799090855,0.043708659528757327,0.03963253013304803,0.014429764941649433,0.8265104875094017,0.8367174280879864,0.8135265700483092,0.7398945518453427,0.9034334763948498,0.6814395552660146,0.920196250029971,0.8772377009909459
45,10,0.15924348143210773,0.9315062138867265,5.376261378775687,0.9315456751397218,3.0720746206824185,0.03112758309523487,0.038496349077489826,0.014446422892369535,0.800058906299282,0.8358714043993232,0.810546875,0.7437275985663082,0.8905579399141631,0.6762633229823384,0.9243322463854988,0.8796979720193725
46,7,0.11648046689425384,0.8008737850324222,5.597620600820291,0.9022449977410812,3.1480324464165075,0.04542665594805032,0.04267983299776145,0.00633294329668181,0.8691635359865847,0.8071065989847716,0.793851717902351,0.6859375,0.9420600858369099,0.6486054263558294,0.920840626273767,0.8782545814913102
47,32,0.13108504186074307,0.6824167430382087,3.9828180577306127,0.7373273508733564,3.6378230214352154,0.0377798118283568,0.037791753999286685,0.016482326205153816,0.8014260341498627,0.8451776649746193,0.8168168168168167,0.7654784240150094,0.8755364806866953,0.6884207449201324,0.9249796197281032,0.8813646309170494
48,25,0.12058553711698694,0.662353581787072,2.9831881782007983,0.5346293241994439,3.8944629192942246,0.03184721212624888,0.03714462383499095,0.016806278635455238,0.8162207576300458,0.8358714043993232,0.8059999999999999,0.7546816479400749,0.8648068669527897,0.6695416804808111,0.9229625722300814,0.8808859104099566
49,10,0.1136241991957321,0.6090657157522212,4.951432886470727,0.6918970967498869,3.593448508709401,0.031778855384157326,0.043860205167314294,0.005832504290140068,0.8206748446232903,0.8282571912013537,0.8061127029608405,0.7263339070567987,0.9055793991416309,0.6681447183413808,0.9169683746133743,0.8710402285258391
50,15,0.09331776288753577,0.9111665836810492,5.122561098906558,0.8559123688004834,3.314769966516656,0.03128731655651196,0.039702339181612006,0.01636338858530153,0.8157379628100787,0.8358714043993232,0.811284046692607,0.7419928825622776,0.8948497854077253,0.6774890308176196,0.9225549667921451,0.877511351232662
51,26,0.1493908454281565,0.758799593490043,5.49458899708407,0.8367063457917079,2.150389029527533,0.04222643325836844,0.04425960196667423,0.03746619768056068,0.8080065254135348,0.8291032148900169,0.7996031746031745,0.7435424354243543,0.8648068669527897,0.6577646433727731,0.92005238928717,0.8786774898717701
52,13,0.11616303922271377,0.721304908017027,3.1689539267289613,0.5337064016121521,3.158132896159788,0.030057548246881498,0.034893055174652125,0.0029605027636365805,0.8672490146659094,0.8460236886632826,0.8190854870775347,0.762962962962963,0.8841201716738197,0.6919731881187965,0.9236489078571942,0.8779034274788403
53,14,0.0893507624758456,0.5479003749971406,5.262557170293943,0.6969585538247798,3.0241840822096786,0.04418238972983815,0.03978903328019734,0.008752462380656825,0.8082517227048733,0.8240270727580372,0.8007662835249043,0.7231833910034602,0.8969957081545065,0.658453830860886,0.9239066583547126,0.8858373513868271
54,13,0.10070365114674999,0.712704522853069,3.877959595431903,0.5351904239323022,2.8575993537503974,0.012757246987204403,0.0334817493362291,0.013470733513463586,0.9554544201912636,0.8299492385786802,0.8007928642220019,0.7440147329650092,0.8669527896995708,0.6597770223579138,0.9235500035965187,0.884092052512665
55,13,0.11544255768207748,0.7473306144880366,5.478031742041961,0.7850660242193177,3.200216448908375,0.029957036053315806,0.027462745833903273,0.011099803357917739,0.977659102364995,0.8434856175972927,0.8188050930460332,0.7531531531531531,0.8969957081545065,0.6909738076329013,0.9222252859232263,0.8806671890602799
56,12,0.13030350404512264,0.7282390210598326,5.701474616547047,0.9562667121329651,0.7736852474415203,0.028973122654886115,0.03138721559645376,0.018551881658792832,0.9072898880949214,0.8307952622673435,0.8031496062992125,0.7418181818181818,0.8755364806866953,0.6634902184328859,0.9170492962811998,0.874260054336297
57,10,0.12001662847879135,0.7277807685336877,5.535144806461725,0.7320204792754366,2.2886760130334864,0.011076020251565474,0.03908576289904366,0.006554746134028518,0.8148288459679186,0.8299492385786802,0.8083889418493804,0.7272727272727273,0.9098712446351931,0.6723054128971238,0.9213081736878701,0.881244994040403
58,5,0.17674116518832755,0.6259775027435843,4.919037006957575,0.8372285151475143,3.5308847948309,0.020597153026793918,0.04008462322695222,0.010634527045487759,0.8225875706882897,0.7952622673434856,0.7815884476534297,0.6744548286604362,0.9291845493562232,0.6251998218881815,0.9138394034574533,0.8661956932516381
59,5,0.11019257649945595,0.7642487450402191,5.54604682124236,0.95769450169689,2.8980545874008965,0.021523460967016076,0.036568789009456655,0.0017499314135638547,0.9423553709635497,0.7571912013536379,0.7553282182438192,0.6265912305516266,0.9506437768240343,0.5800463912336088,0.9116365358333133,0.8637875281017876
60,46,0.129615023358286,0.7627253097629444,1.0636583543100566,0.7721822300693246,3.420631536823825,0.026895044817645285,0.037619040626484905,0.010706132404013854,0.9440422425137909,0.8350253807106599,0.7882736156351792,0.7978021978021979,0.778969957081545,0.6532951040120855,0.9214160692449709,0.876828477436006
61,30,0.11536533925992543,0.8165907985579008,4.128261187454518,0.9358019023320792,2.9439560128081017,0.021173797340176024,0.03952033907981109,0.003200736137425553,0.9383471313121197,0.8375634517766497,0.809145129224652,0.7537037037037037,0.8733905579399142,0.674596235480182,0.9222882249982017,0.8792210215897627
