# fix_model_params={'verbose': 0}
# main_metric=mcc
# model_params=[Integer(low=4, high=12, prior='uniform', transform='identity'), Real(low=2.0, high=10.0, prior='uniform', transform='identity'), Real(low=1, high=6, prior='uniform', transform='identity')]
# preprocessing_params=None
,max_depth,l2_leaf_reg,scale_pos_weight,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
10,8,3.6962066455488185,2.174645630359916,0.040987414020461965,0.02448720764725181,0.04943374836199448,0.9824844502516734,0.8401015228426396,0.809667673716012,0.7628083491461101,0.8626609442060086,0.6764915991950801,0.9216408516555975,0.877717397324277
11,9,2.972072657363369,3.474291287626317,0.04187196734142343,0.006575516021758106,0.04712693412387308,0.9859112103631176,0.8426395939086294,0.8201160541586073,0.7464788732394366,0.9098712446351931,0.6932447571440332,0.9270236411154003,0.8819090998154567
12,12,4.140042612020855,3.549691420835671,0.04491923409911511,0.0021227353262463504,0.034120229158319526,0.9785230853582336,0.8409475465313029,0.8149606299212598,0.7527272727272727,0.8884120171673819,0.6843149481551594,0.92449408972115,0.8838203726459681
13,6,4.189592063353777,3.4917311583233284,0.03566079666984228,0.0013259498508549352,0.04939696331347945,0.991651760810977,0.8087986463620981,0.7934186471663619,0.6910828025477707,0.9313304721030042,0.6467093967956621,0.9173310235691851,0.8698457882105074
14,4,2.8360662532039225,3.7188943772061602,0.04656211469127764,0.01711168465941692,0.04354290551223136,0.9893668384698484,0.7741116751269036,0.7684301821335647,0.6448326055312955,0.9506437768240343,0.604087471454695,0.9080939650418395,0.8514329729535643
15,9,5.329446454663531,3.6607245349303033,0.04934522160160187,0.042962943703408016,0.04331147072164224,0.9769624396340493,0.8248730964467005,0.8019138755980862,0.7236614853195165,0.8991416309012875,0.6605280635118607,0.9225639580885704,0.8785360120842065
16,7,2.3650372902529844,3.562104376503031,0.03991657460313258,0.0015277580820272643,0.029414788056999524,0.9205758184607395,0.8164128595600677,0.7973856209150326,0.7057851239669422,0.9163090128755365,0.6527831473308492,0.9227108159301796,0.8789461935309362
17,9,8.71492431335425,3.9245738897761404,0.04799679875279938,0.008177815648381262,0.04885251267380314,0.986212932665986,0.8299492385786802,0.8098391674550616,0.7241962774957699,0.9184549356223176,0.6751731102099442,0.9235500035965186,0.8804705294699358
18,8,2.5585103206796465,3.769553969016938,0.04139157371775527,0.020856495536580276,0.0391424314221769,0.9921807488466932,0.8265651438240271,0.8078725398313027,0.7171381031613977,0.924892703862661,0.6720060814103104,0.9231753662454742,0.8791004541869261
19,6,3.692604189322807,1.4382631934699033,0.042513552752645095,0.015459803055194996,0.04916062371612755,0.9846037951743444,0.8350253807106599,0.7987616099071208,0.7693836978131213,0.8304721030042919,0.6607035168920344,0.9193360826719736,0.8733405523391311
20,10,4.855381524618272,4.050408252766285,0.046435963284087306,0.009550503224147107,0.04613433283513049,0.9679632000518174,0.8240270727580372,0.801904761904762,0.7208904109589042,0.9034334763948498,0.6605378201747473,0.9235470064977104,0.8810004089181338
21,5,3.4772723382539494,1.642634796830054,0.04383756894608354,0.030996737195676968,0.02970199343180526,0.9848411598530884,0.8375634517766497,0.8076152304609219,0.7575187969924813,0.8648068669527897,0.6725100527253542,0.9195159086004747,0.8728391323670673
22,4,2.965032955430665,2.0671436722821097,0.04172859266013845,0.00600756018246288,0.04566844927959081,0.9653155107977667,0.8248730964467005,0.8026692087702574,0.7221269296740995,0.9034334763948498,0.6619171824987046,0.9133568705493083,0.8574284635685081
23,4,9.704583616092524,1.145897893950605,0.04246059391402321,0.008137797518892771,0.033693057088703016,0.9902596612961942,0.8316412859560067,0.7898627243928195,0.7775467775467776,0.8025751072961373,0.6497107601368319,0.9127304768983624,0.8577134334422882
24,9,2.685297581676898,4.0849787593641995,0.04427816844525119,0.007347125426251584,0.03701523576040757,0.9955717168892968,0.8265651438240271,0.8049476688867745,0.7230769230769231,0.907725321888412,0.6660856140867585,0.9261514853621695,0.8829409780948251
25,7,2.75000163244545,3.8934749912980124,0.0318737772890003,0.026518207491601546,0.04758765191181707,0.9783340845277428,0.8096446700507615,0.7937671860678277,0.6928,0.9291845493562232,0.6471452995059679,0.918203179322416,0.8743474615719209
26,4,5.910945814096905,2.199469529097799,0.04932380805963861,0.03248365837213695,0.03581636520231595,0.897011210475732,0.8206429780033841,0.7999999999999999,0.7138047138047138,0.9098712446351931,0.6572367191830971,0.9128863260363967,0.858963128510751
27,5,3.0886817410926177,2.3602808005180425,0.0209585568158014,0.01895378114579865,0.04983098209647629,0.9608458945629913,0.8214890016920474,0.8003784295175024,0.7157360406091371,0.907725321888412,0.65786097917892,0.9142170379073057,0.8649358816929846
28,5,2.2993704834044193,3.8397389884132878,0.04304871157284827,0.027840547079114812,0.044769860742375926,0.9410599707024825,0.7952622673434856,0.7835420393559929,0.6717791411042945,0.9399141630901288,0.6298934544523562,0.9143309276620231,0.8619963718092196
29,8,5.965464198307745,4.226660784316907,0.04365933474294215,0.0070105551039194875,0.04842274281696022,0.986173697430733,0.8096446700507615,0.7926267281105991,0.6946688206785138,0.9227467811158798,0.644600371784643,0.9195488766873667,0.8740699702755125
30,5,2.794333976897482,2.873311727940088,0.04395019650786047,0.012249469837940254,0.011301410674464015,0.9801933620573864,0.8104906937394247,0.7948717948717948,0.6932907348242812,0.9313304721030042,0.6493105052423347,0.9195668592802169,0.8734667493048932
31,10,4.41425361167239,2.633355530527483,0.03857461534237997,0.0027738950205631833,0.0005312669970028607,0.9910567037577855,0.8350253807106599,0.8108632395732299,0.7398230088495575,0.8969957081545065,0.6766953381433546,0.9276889970508547,0.8863208210970513
32,9,2.5223824682289226,3.2177119210864493,0.013246535519899185,0.008750037090696912,0.047790797667493785,0.9272588205826365,0.8392554991539763,0.8137254901960784,0.7490974729241877,0.8905579399141631,0.682006334282567,0.9208046610880668,0.8746968482043962
33,9,3.2650254071055507,3.4909820622598815,0.04569192690269527,0.0035170463104866553,0.0009134261924670596,0.9853371626184676,0.8282571912013537,0.8086710650329878,0.7210084033613445,0.9206008583690987,0.6731907503676317,0.9294692737430168,0.8871020315368974
34,9,3.1485599346382553,3.503918577866307,0.032101947776406195,0.04634248575937169,0.046457528252430304,0.9899882322602285,0.8307952622673435,0.8065764023210831,0.7341549295774648,0.8948497854077253,0.668989398887057,0.9245150694128084,0.8820611735942266
35,9,2.9005253753219318,3.4776219404382105,0.03819785373748607,0.006247811641906527,0.035808895902849185,0.8274883276306308,0.8316412859560067,0.8084696823869104,0.7329842931937173,0.9012875536480687,0.672356541587076,0.9225309900016784,0.877712596652245
36,9,7.662341705709604,2.9698341956570244,0.03558722473997168,0.003797588126184804,0.04929625212225764,0.9400741372467042,0.8333333333333334,0.8096618357487922,0.7363796133567663,0.8991416309012875,0.6745098999644296,0.92178171529959,0.8761494028188714
37,4,7.714420537053195,2.5563110704545555,0.0065076057564010205,0.02699053651432042,0.009059080891888128,0.9893036149675163,0.8062605752961083,0.7897153351698806,0.6902086677367576,0.9227467811158798,0.6393542187885305,0.915880427745942,0.8626882476560997
38,9,5.871790992685954,1.9913762847223253,0.013781319151079366,0.02515150817959032,0.000782021079498152,0.9961462774677425,0.8367174280879864,0.8071928071928072,0.7551401869158878,0.8669527896995708,0.6715392390762654,0.9277609274222552,0.888340418142947
39,10,3.01156821441095,4.582103763440799,0.040892997987150105,0.016809769038841713,0.048530709661867934,0.8087029909992273,0.8274111675126904,0.8057142857142857,0.7243150684931506,0.907725321888412,0.6674631583757829,0.921026446399885,0.8760338489952122
40,4,3.5526613666821354,1.1820341574173656,0.0484990809631809,0.002182666134491729,0.04463154029368105,0.8282339021632108,0.8274111675126904,0.7848101265822784,0.7717842323651453,0.7982832618025751,0.6410652696426776,0.9119002805284485,0.858114481689479
41,10,8.364677280593234,3.917897134227341,0.04513843849365018,0.005694978791151873,0.006137299968574301,0.8817645153747449,0.8138747884940778,0.7966728280961183,0.6996753246753247,0.924892703862661,0.6520177251092462,0.9291695638621814,0.8891064812787903
42,9,8.250727464142873,3.497762417236411,0.015891005744416882,0.002469746505068288,0.03417027730330704,0.9816068637027635,0.823181049069374,0.8026440037771482,0.7166947723440135,0.9120171673819742,0.6620595200286766,0.9246079794758674,0.8839540048615896
43,5,4.790259771936775,3.4770197577480872,0.0011669530203726245,0.014550451844783426,0.023062099941266623,0.9981176303675434,0.7969543147208121,0.7841726618705036,0.6749226006191951,0.9356223175965666,0.6305310408913962,0.9178675042558804,0.8717886056928146
44,9,3.563704748127503,3.7248534028867217,0.004601285323961735,0.01036335172296088,0.0466125762868267,0.9626022988618901,0.8282571912013537,0.8057416267942584,0.7271157167530224,0.9034334763948498,0.6674543438393125,0.9202322152156713,0.8755849509199236
45,9,4.38735111811531,2.1018321742436994,0.0007329446417020326,0.022344048321718133,0.047549386604590384,0.8170760303681764,0.8477157360406091,0.8178137651821862,0.7739463601532567,0.8669527896995708,0.6909889646043028,0.9248927038626609,0.8818134764681846
46,9,3.9517614055752124,1.5358434365143534,0.006960148998766659,0.03463497231229833,0.021204989868314178,0.8759253469625337,0.8527918781725888,0.8198757763975154,0.792,0.8497854077253219,0.6969060637818747,0.9266969573452898,0.8850654433811791
47,9,4.640226477655663,1.8798030690049758,0.007012348544186915,0.04031496750717095,0.014189037403631935,0.80833581558785,0.8417935702199661,0.8113017154389506,0.7657142857142857,0.8626609442060086,0.6794938039471479,0.9259806507300932,0.8835481270194416
48,10,8.950057568874493,1.7811499475687695,0.009848312599831401,0.04864425322468147,0.007632685748563674,0.8253566586615984,0.8494077834179357,0.81947261663286,0.7769230769230769,0.8669527896995708,0.6940199473800907,0.9274162610592946,0.8881209802968659
49,11,9.163884214111059,1.433229939462938,0.00016658964357501584,0.04743912511254945,0.004492179128113816,0.8441046157650725,0.8485617597292724,0.8129571577847439,0.7922606924643585,0.8347639484978541,0.6865429311526348,0.9305212554247488,0.8923733661601128
50,8,5.479604444600122,1.1764702193374934,0.004038001754826715,0.0465456425396785,0.02146611163977629,0.8609047115824574,0.8536379018612521,0.816542948038176,0.8071278825995807,0.8261802575107297,0.6949561004208993,0.9273323422926607,0.8852599342717572
51,7,3.9692673714381193,1.1411577392361196,0.0009652503908960388,0.049751492924715146,0.0038385990399427646,0.8799126017279276,0.8443316412859561,0.8046709129511678,0.7962184873949579,0.8133047210300429,0.6754051062123846,0.9224380799386195,0.8800462328273095
52,12,9.391226506544498,2.402470149885386,0.007354836232957386,0.0488753346617002,0.022072709887274642,0.8326727383812236
