# {'class_weight': 'balanced'},main_metric=mcc
,C,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc
0,2.6336375283900235,0.04864941776911476,0.03814142188443796,0.006961553028750673,0.9923605572330386,0.819376026272578,0.8113207547169811,0.7844112769485904,0.8401420959147424,0.6398667831374203
1,1.4063732030912455,0.016500987186700147,0.007223611234002093,0.0242147688877019,0.9275990231188593,0.8160919540229885,0.8108108108108107,0.7729468599033816,0.8525754884547069,0.6356110885864723
2,1.3448608280048568,0.007947904318626449,0.007078633317590012,0.04600502492759171,0.8595812715512995,0.8087027914614121,0.8037068239258635,0.7644230769230769,0.8472468916518651,0.6212286399095361
3,0.34819578155343944,0.04626823410261284,0.049853967629448666,0.04354767672095122,0.883777095539952,0.7963875205254516,0.7940199335548173,0.7457098283931357,0.8490230905861457,0.599281477878422
4,2.858069056573391,0.04975716701650972,0.046522217020766,0.03679240674760962,0.8137667701758086,0.812807881773399,0.806122448979592,0.7732463295269169,0.8419182948490231,0.6279191919868577
5,3.3939275945451235,0.04707520281264885,0.04993623914686577,0.0037432876531176447,0.8904872451611023,0.8201970443349754,0.8113695090439277,0.7876254180602007,0.8365896980461812,0.6409651124675269
6,0.6829237944826626,0.01712537435052625,0.03690780771009025,0.008651322262718966,0.8191622057872661,0.8144499178981938,0.8097643097643098,0.7696,0.8543516873889876,0.6329102107051675
7,3.3343797598184985,0.01615880622820517,0.011834940321142726,0.043876010491262295,0.8162098698599946,0.8111658456486043,0.8034188034188035,0.7742998352553542,0.8348134991119005,0.6238692248162917
8,3.9004458208326587,0.0043875944932483596,0.01293932625677747,0.0036004366200572077,0.9658455791816928,0.819376026272578,0.8100172711571675,0.788235294117647,0.8330373001776199,0.63900952442813
9,3.051247475214832,0.03820033743415412,0.014832426402231421,0.017300657280151763,0.831944308993161,0.8243021346469622,0.8158347676419965,0.7913188647746243,0.8419182948490231,0.6493061745583034
10,1.1337860123060528,0.042227476737370456,0.014701516092601827,0.024933304231816965,0.8769987876277636,0.8095238095238095,0.8053691275167785,0.7631160572337043,0.8525754884547069,0.6236452305349499
11,3.2304258228221325,0.033819998059999114,0.022383717969659482,0.027839378899596007,0.8457815617287859,0.812807881773399,0.8057921635434412,0.7741407528641571,0.8401420959147424,0.6276602634962116
12,0.20340133076608113,0.043127211890857456,0.03969141568748594,0.016806219102373902,0.9099917132807717,0.7873563218390804,0.7875307629204266,0.7317073170731707,0.8525754884547069,0.5839468367120153
13,2.034333112361856,0.042931689490807466,0.04320024835740266,0.007460424049322935,0.9761770545224916,0.8177339901477833,0.8099315068493151,0.7818181818181819,0.8401420959147424,0.6368047516448821
14,0.8407718686587833,0.038984352020424294,0.04446395781815474,0.006187078154541032,0.9934666702823045,0.8152709359605911,0.81044650379107,0.7708333333333334,0.8543516873889876,0.6344065613705603
15,0.6220941695865139,0.04115411800091234,0.04696795792073971,0.0039366830730989625,0.9751961820081426,0.8136288998357963,0.8090832632464255,0.768370607028754,0.8543516873889876,0.6314154397782886
16,1.9241954870782911,0.045954794164113716,0.04113067056186288,0.017699187122975742,0.8843905026231569,0.819376026272578,0.8129251700680272,0.7797716150081566,0.8490230905861457,0.6410933997330217
17,1.627019231425328,0.048003565881832556,0.04932286457868216,0.017905725600190336,0.913340127975134,0.8152709359605911,0.8091603053435115,0.7743506493506493,0.8472468916518651,0.633260855719841
18,1.1371447614053922,0.03177176462551211,0.040142680115985915,0.01799952819264383,0.9371912821309865,0.8169129720853858,0.8108566581849025,0.775974025974026,0.8490230905861457,0.6365545541982068
19,0.4025332354611837,0.029919555985829155,0.042393909625398775,0.020432815105550603,0.9562426404032582,0.7980295566502463,0.7949999999999999,0.7488226059654631,0.8472468916518651,0.6018860391424825
